record_id,date,device_id,risk_score,failure_within_24h
2026-05-15-D084,2026-05-15,D084,0.9,0
2026-05-15-D085,2026-05-15,D085,77.8,0
2026-05-15-D086,2026-05-15,D086,63.5,0
2026-05-15-D087,2026-05-15,D087,34.6,0
2026-05-15-D088,2026-05-15,D088,46.1,0
2026-05-15-D089,2026-05-15,D089,41.0,0
2026-05-15-D090,2026-05-15,D090,0,0
2026-05-16-D001,2026-05-16,D001,28.3,0
2026-05-16-D002,2026-05-16,D002,22.7,0
2026-05-16-D003,2026-05-16,D003,26.7,0
2026-05-16-D004,2026-05-16,D004,25.1,0
2026-05-16-D005,2026-05-16,D005,74.4,0
2026-05-16-D006,2026-05-16,D006,52.8,0
2026-05-16-D007,2026-05-16,D007,68.2,0
2026-05-16-D008,2026-05-16,D008,28.3,0
2026-05-16-D009,2026-05-16,D009,43.7,0
2026-05-16-D010,2026-05-16,D010,36.5,0
2026-05-16-D011,2026-05-16,D011,19.7,0
2026-05-16-D012,2026-05-16,D012,57.2,0
2026-05-16-D013,2026-05-16,D013,79.5,0
2026-05-16-D014,2026-05-16,D014,67.0,0
2026-05-16-D015,2026-05-16,D015,30.1,0
2026-05-16-D016,2026-05-16,D016,11.2,0
2026-05-16-D017,2026-05-16,D017,53.9,0
2026-05-16-D018,2026-05-16,D018,68.8,0
2026-05-16-D019,2026-05-16,D019,67.9,1
2026-05-16-D020,2026-05-16,D020,22.7,0
2026-05-16-D021,2026-05-16,D021,8.1,0
2026-05-16-D022,2026-05-16,D022,18.7,0
2026-05-16-D023,2026-05-16,D023,32.0,0
2026-05-16-D024,2026-05-16,D024,35.3,0
2026-05-16-D025,2026-05-16,D025,13.6,0
2026-05-16-D026,2026-05-16,D026,43.5,0
2026-05-16-D027,2026-05-16,D027,34.3,0
2026-05-16-D028,2026-05-16,D028,14.1,0
2026-05-16-D029,2026-05-16,D029,30.2,0
2026-05-16-D030,2026-05-16,D030,10.3,0
2026-05-16-D031,2026-05-16,D031,66.6,0
2026-05-16-D032,2026-05-16,D032,7.3,0
2026-05-16-D033,2026-05-16,D033,47.9,0
2026-05-16-D034,2026-05-16,D034,50.3,0
2026-05-16-D035,2026-05-16,D035,25.1,0
2026-05-16-D036,2026-05-16,D036,75.6,1
2026-05-16-D037,2026-05-16,D037,73.0,0
2026-05-16-D038,2026-05-16,D038,35.0,0
2026-05-16-D039,2026-05-16,D039,25.0,0
2026-05-16-D040,2026-05-16,D040,94.1,1
2026-05-16-D041,2026-05-16,D041,16.8,0
2026-05-16-D042,2026-05-16,D042,51.8,0
2026-05-16-D043,2026-05-16,D043,51.2,0
2026-05-16-D044,2026-05-16,D044,66.0,0
2026-05-16-D045,2026-05-16,D045,28.1,0
2026-05-16-D046,2026-05-16,D046,48.7,0
2026-05-16-D047,2026-05-16,D047,32.5,0
2026-05-16-D048,2026-05-16,D048,74.4,1
2026-05-16-D049,2026-05-16,D049,58.2,0
2026-05-16-D050,2026-05-16,D050,9.4,0
2026-05-16-D051,2026-05-16,D051,56.7,0
2026-05-16-D052,2026-05-16,D052,23.8,0
2026-05-16-D053,2026-05-16,D053,73.9,0
2026-05-16-D054,2026-05-16,D054,50.6,0
2026-05-16-D055,2026-05-16,D055,23.6,0
2026-05-16-D056,2026-05-16,D056,54.9,0
2026-05-16-D057,2026-05-16,D057,68.6,0
2026-05-16-D058,2026-05-16,D058,7.7,0
2026-05-16-D059,2026-05-16,D059,30.0,0
2026-05-16-D060,2026-05-16,D060,90.6,1
2026-05-16-D061,2026-05-16,D061,21.4,0
2026-05-16-D062,2026-05-16,D062,22.4,0
2026-05-16-D063,2026-05-16,D063,20.6,0
2026-05-16-D064,2026-05-16,D064,26.8,0
2026-05-16-D065,2026-05-16,D065,3.4,0
2026-05-16-D066,2026-05-16,D066,7.4,0
2026-05-16-D067,2026-05-16,D067,53.7,0
2026-05-16-D068,2026-05-16,D068,18.3,0
2026-05-16-D069,2026-05-16,D069,45.3,0
2026-05-16-D070,2026-05-16,D070,28.2,0
2026-05-16-D071,2026-05-16,D071,69.6,0
2026-05-16-D072,2026-05-16,D072,31.1,0
2026-05-16-D073,2026-05-16,D073,34.4,0
2026-05-16-D074,2026-05-16,D074,81.3,0
2026-05-16-D075,2026-05-16,D075,54.6,0
2026-05-16-D076,2026-05-16,D076,19.5,0
2026-05-16-D077,2026-05-16,D077,85.5,0
2026-05-16-D078,2026-05-16,D078,45.1,0
2026-05-16-D079,2026-05-16,D079,97.0,1
2026-05-16-D080,2026-05-16,D080,50.7,0
2026-05-16-D081,2026-05-16,D081,44.3,0
2026-05-16-D082,2026-05-16,D082,50.5,0
2026-05-16-D083,2026-05-16,D083,20.4,0
2026-05-16-D084,2026-05-16,D084,10.9,0
2026-05-16-D085,2026-05-16,D085,22.2,0
2026-05-16-D086,2026-05-16,D086,56.6,0
2026-05-16-D087,2026-05-16,D087,58.7,1
2026-05-16-D088,2026-05-16,D088,44.1,0
2026-05-16-D089,2026-05-16,D089,57.2,0
2026-05-16-D090,2026-05-16,D090,22.2,0
2026-05-17-D001,2026-05-17,D001,36.0,0
2026-05-17-D002,2026-05-17,D002,82.3,1
2026-05-17-D003,2026-05-17,D003,37.7,0
2026-05-17-D004,2026-05-17,D004,63.3,1
2026-05-17-D005,2026-05-17,D005,73.7,0
2026-05-17-D006,2026-05-17,D006,5.2,0
2026-05-17-D007,2026-05-17,D007,88.5,0
2026-05-17-D008,2026-05-17,D008,43.0,0
2026-05-17-D009,2026-05-17,D009,42.0,0
2026-05-17-D010,2026-05-17,D010,33.2,0
2026-05-17-D011,2026-05-17,D011,28.3,0
2026-05-17-D012,2026-05-17,D012,66.5,0
2026-05-17-D013,2026-05-17,D013,9.0,0
2026-05-17-D014,2026-05-17,D014,23.7,0
2026-05-17-D015,2026-05-17,D015,1.3,0
2026-05-17-D016,2026-05-17,D016,60.2,0
2026-05-17-D017,2026-05-17,D017,18.3,0
2026-05-17-D018,2026-05-17,D018,39.1,0
2026-05-17-D019,2026-05-17,D019,20.5,0
2026-05-17-D020,2026-05-17,D020,39.5,0
2026-05-17-D021,2026-05-17,D021,38.1,0
2026-05-17-D022,2026-05-17,D022,43.4,0
2026-05-17-D023,2026-05-17,D023,24.4,0
2026-05-17-D024,2026-05-17,D024,7.7,0
2026-05-17-D025,2026-05-17,D025,5.5,0
2026-05-17-D026,2026-05-17,D026,67.7,1
2026-05-17-D027,2026-05-17,D027,63.6,1
2026-05-17-D028,2026-05-17,D028,24.7,0
2026-05-17-D029,2026-05-17,D029,40.5,0
2026-05-17-D030,2026-05-17,D030,27.5,0
2026-05-17-D031,2026-05-17,D031,21.6,0
2026-05-17-D032,2026-05-17,D032,31.6,0
2026-05-17-D033,2026-05-17,D033,46.5,0
2026-05-17-D034,2026-05-17,D034,34.9,0
2026-05-17-D035,2026-05-17,D035,57.1,0
2026-05-17-D036,2026-05-17,D036,41.7,0
2026-05-17-D037,2026-05-17,D037,42.7,0
2026-05-17-D038,2026-05-17,D038,52.6,0
2026-05-17-D039,2026-05-17,D039,39.6,0
2026-05-17-D040,2026-05-17,D040,69.8,0
2026-05-17-D041,2026-05-17,D041,29.9,0
2026-05-17-D042,2026-05-17,D042,46.3,0
2026-05-17-D043,2026-05-17,D043,42.4,0
2026-05-17-D044,2026-05-17,D044,84.8,0
2026-05-17-D045,2026-05-17,D045,51.5,1
2026-05-17-D046,2026-05-17,D046,71.5,1
2026-05-17-D047,2026-05-17,D047,48.6,0
2026-05-17-D048,2026-05-17,D048,82.7,0
2026-05-17-D049,2026-05-17,D049,19.6,0
2026-05-17-D050,2026-05-17,D050,52.2,0
2026-05-17-D051,2026-05-17,D051,48.2,0
2026-05-17-D052,2026-05-17,D052,34.2,0
2026-05-17-D053,2026-05-17,D053,28.3,0
2026-05-17-D054,2026-05-17,D054,66.3,1
2026-05-17-D055,2026-05-17,D055,45.4,0
2026-05-17-D056,2026-05-17,D056,56.8,0
2026-05-17-D057,2026-05-17,D057,54.6,0
2026-05-17-D058,2026-05-17,D058,79.2,0
2026-05-17-D059,2026-05-17,D059,69.7,1
2026-05-17-D060,2026-05-17,D060,62.0,1
2026-05-17-D061,2026-05-17,D061,59.8,0
2026-05-17-D062,2026-05-17,D062,52.1,0
2026-05-17-D063,2026-05-17,D063,42.2,0
2026-05-17-D064,2026-05-17,D064,27.7,0
2026-05-17-D065,2026-05-17,D065,7.3,0
2026-05-17-D066,2026-05-17,D066,15.3,0
2026-05-17-D067,2026-05-17,D067,16.6,0
2026-05-17-D068,2026-05-17,D068,22.6,0
2026-05-17-D069,2026-05-17,D069,21.5,1
2026-05-17-D070,2026-05-17,D070,18.5,0
2026-05-17-D071,2026-05-17,D071,25.4,0
2026-05-17-D072,2026-05-17,D072,41.3,0
2026-05-17-D073,2026-05-17,D073,19.7,0
2026-05-17-D074,2026-05-17,D074,66.0,1
2026-05-17-D075,2026-05-17,D075,39.8,0
2026-05-17-D076,2026-05-17,D076,69.1,0
2026-05-17-D077,2026-05-17,D077,15.0,0
2026-05-17-D078,2026-05-17,D078,24.3,0
2026-05-17-D079,2026-05-17,D079,32.8,0
2026-05-17-D080,2026-05-17,D080,60.4,0
2026-05-17-D081,2026-05-17,D081,21.4,0
2026-05-17-D082,2026-05-17,D082,16.6,0
2026-05-17-D083,2026-05-17,D083,45.6,0
2026-05-17-D084,2026-05-17,D084,80.5,1
2026-05-17-D085,2026-05-17,D085,32.6,0
2026-05-17-D086,2026-05-17,D086,48.2,0
2026-05-17-D087,2026-05-17,D087,15.5,0
2026-05-17-D088,2026-05-17,D088,84.5,0
2026-05-17-D089,2026-05-17,D089,73.7,0
2026-05-17-D090,2026-05-17,D090,67.9,1
2026-05-18-D001,2026-05-18,D001,83.4,1
2026-05-18-D002,2026-05-18,D002,76.5,1
2026-05-18-D003,2026-05-18,D003,24.5,0
2026-05-18-D004,2026-05-18,D004,60.5,0
2026-05-18-D005,2026-05-18,D005,81.6,1
2026-05-18-D006,2026-05-18,D006,28.3,0
2026-05-18-D007,2026-05-18,D007,31.4,0
2026-05-18-D008,2026-05-18,D008,22.2,0
2026-05-18-D009,2026-05-18,D009,33.1,0
2026-05-18-D010,2026-05-18,D010,38.2,0
2026-05-18-D011,2026-05-18,D011,61.3,0
2026-05-18-D012,2026-05-18,D012,68.5,0
2026-05-18-D013,2026-05-18,D013,70.4,0
2026-05-18-D014,2026-05-18,D014,19.6,0
2026-05-18-D015,2026-05-18,D015,37.0,0
2026-05-18-D016,2026-05-18,D016,23.1,0
2026-05-18-D017,2026-05-18,D017,68.0,0
2026-05-18-D018,2026-05-18,D018,17.5,0
2026-05-18-D019,2026-05-18,D019,37.9,0
2026-05-18-D020,2026-05-18,D020,62.3,0
2026-05-18-D021,2026-05-18,D021,16.4,0
2026-05-18-D022,2026-05-18,D022,41.2,0
2026-05-18-D023,2026-05-18,D023,31.1,0
2026-05-18-D024,2026-05-18,D024,73.7,0
2026-05-18-D025,2026-05-18,D025,30.4,0
2026-05-18-D026,2026-05-18,D026,51.0,1
2026-05-18-D027,2026-05-18,D027,24.7,0
2026-05-18-D028,2026-05-18,D028,58.3,0
2026-05-18-D029,2026-05-18,D029,29.9,0
2026-05-18-D030,2026-05-18,D030,8.2,0
2026-05-18-D031,2026-05-18,D031,78.4,0
2026-05-18-D032,2026-05-18,D032,35.4,0
2026-05-18-D033,2026-05-18,D033,29.6,0
2026-05-18-D034,2026-05-18,D034,58.8,0
2026-05-18-D035,2026-05-18,D035,62.2,0
2026-05-18-D036,2026-05-18,D036,51.5,0
2026-05-18-D037,2026-05-18,D037,56.6,1
2026-05-18-D038,2026-05-18,D038,15.0,0
2026-05-18-D039,2026-05-18,D039,40.9,1
2026-05-18-D040,2026-05-18,D040,72.8,0
2026-05-18-D041,2026-05-18,D041,6.2,0
2026-05-18-D042,2026-05-18,D042,43.7,0
2026-05-18-D043,2026-05-18,D043,35.3,0
2026-05-18-D044,2026-05-18,D044,61.2,1
2026-05-18-D045,2026-05-18,D045,13.7,0
2026-05-18-D046,2026-05-18,D046,27.8,0
2026-05-18-D047,2026-05-18,D047,22.6,0
2026-05-18-D048,2026-05-18,D048,40.2,1
2026-05-18-D049,2026-05-18,D049,26.4,0
2026-05-18-D050,2026-05-18,D050,8.3,0
2026-05-18-D051,2026-05-18,D051,73.6,1
2026-05-18-D052,2026-05-18,D052,70.3,0
2026-05-18-D053,2026-05-18,D053,70.6,0
2026-05-18-D054,2026-05-18,D054,14.9,0
2026-05-18-D055,2026-05-18,D055,26.2,0
2026-05-18-D056,2026-05-18,D056,42.3,0
2026-05-18-D057,2026-05-18,D057,9.3,0
2026-05-18-D058,2026-05-18,D058,69.3,1
2026-05-18-D059,2026-05-18,D059,82.1,0
2026-05-18-D060,2026-05-18,D060,21.7,0
2026-05-18-D061,2026-05-18,D061,58.2,1
2026-05-18-D062,2026-05-18,D062,35.6,0
2026-05-18-D063,2026-05-18,D063,69.7,0
2026-05-18-D064,2026-05-18,D064,10.6,0
2026-05-18-D065,2026-05-18,D065,52.7,0
2026-05-18-D066,2026-05-18,D066,16.7,0
2026-05-18-D067,2026-05-18,D067,47.4,0
2026-05-18-D068,2026-05-18,D068,18.9,0
2026-05-18-D069,2026-05-18,D069,36.6,0
2026-05-18-D070,2026-05-18,D070,17.5,0
2026-05-18-D071,2026-05-18,D071,20.1,0
2026-05-18-D072,2026-05-18,D072,37.8,0
2026-05-18-D073,2026-05-18,D073,33.9,0
2026-05-18-D074,2026-05-18,D074,62.9,0
2026-05-18-D075,2026-05-18,D075,26.7,0
2026-05-18-D076,2026-05-18,D076,81.0,1
2026-05-18-D077,2026-05-18,D077,17.0,0
2026-05-18-D078,2026-05-18,D078,6.9,0
2026-05-18-D079,2026-05-18,D079,58.2,0
2026-05-18-D080,2026-05-18,D080,62.1,0
2026-05-18-D081,2026-05-18,D081,82.7,1
2026-05-18-D082,2026-05-18,D082,68.4,0
2026-05-18-D083,2026-05-18,D083,32.9,0
2026-05-18-D084,2026-05-18,D084,70.6,1
2026-05-18-D085,2026-05-18,D085,68.2,1
2026-05-18-D086,2026-05-18,D086,42.1,0
2026-05-18-D087,2026-05-18,D087,51.5,1
2026-05-18-D088,2026-05-18,D088,27.8,0
2026-05-18-D089,2026-05-18,D089,95.5,1
2026-05-18-D090,2026-05-18,D090,35.6,0
2026-05-19-D001,2026-05-19,D001,33.2,0
2026-05-19-D002,2026-05-19,D002,15.3,0
2026-05-19-D003,2026-05-19,D003,34.5,0
2026-05-19-D004,2026-05-19,D004,19.7,0
2026-05-19-D005,2026-05-19,D005,47.2,0
2026-05-19-D006,2026-05-19,D006,60.4,0
2026-05-19-D007,2026-05-19,D007,82.4,0
2026-05-19-D008,2026-05-19,D008,25.5,0
2026-05-19-D009,2026-05-19,D009,13.5,0
2026-05-19-D010,2026-05-19,D010,40.1,0
2026-05-19-D011,2026-05-19,D011,47.6,0
2026-05-19-D012,2026-05-19,D012,79.0,0
2026-05-19-D013,2026-05-19,D013,24.3,0
2026-05-19-D014,2026-05-19,D014,30.8,0
2026-05-19-D015,2026-05-19,D015,24.9,0
2026-05-19-D016,2026-05-19,D016,21.2,0
2026-05-19-D017,2026-05-19,D017,55.2,0
2026-05-19-D018,2026-05-19,D018,63.8,0
2026-05-19-D019,2026-05-19,D019,21.5,0
2026-05-19-D020,2026-05-19,D020,57.2,0
2026-05-19-D021,2026-05-19,D021,21.0,0
2026-05-19-D022,2026-05-19,D022,53.2,0
2026-05-19-D023,2026-05-19,D023,18.5,0
2026-05-19-D024,2026-05-19,D024,16.8,0
2026-05-19-D025,2026-05-19,D025,22.0,0
2026-05-19-D026,2026-05-19,D026,84.3,1
2026-05-19-D027,2026-05-19,D027,83.8,0
2026-05-19-D028,2026-05-19,D028,31.9,0
2026-05-19-D029,2026-05-19,D029,42.7,0
2026-05-19-D030,2026-05-19,D030,4.0,0
2026-05-19-D031,2026-05-19,D031,37.5,0
2026-05-19-D032,2026-05-19,D032,38.3,0
2026-05-19-D033,2026-05-19,D033,17.4,0
2026-05-19-D034,2026-05-19,D034,53.6,0
2026-05-19-D035,2026-05-19,D035,35.0,1
2026-05-19-D036,2026-05-19,D036,8.5,0
2026-05-19-D037,2026-05-19,D037,42.6,0
2026-05-19-D038,2026-05-19,D038,31.6,0
2026-05-19-D039,2026-05-19,D039,13.3,0
2026-05-19-D040,2026-05-19,D040,85.7,0
2026-05-19-D041,2026-05-19,D041,55.5,0
2026-05-19-D042,2026-05-19,D042,41.1,1
2026-05-19-D043,2026-05-19,D043,83.5,1
2026-05-19-D044,2026-05-19,D044,37.6,0
2026-05-19-D045,2026-05-19,D045,17.5,0
2026-05-19-D046,2026-05-19,D046,79.6,1
2026-05-19-D047,2026-05-19,D047,22.5,0
2026-05-19-D048,2026-05-19,D048,18.4,0
2026-05-19-D049,2026-05-19,D049,22.8,0
2026-05-19-D050,2026-05-19,D050,32.5,0
2026-05-19-D051,2026-05-19,D051,66.2,0
2026-05-19-D052,2026-05-19,D052,28.0,0
2026-05-19-D053,2026-05-19,D053,73.8,0
2026-05-19-D054,2026-05-19,D054,8.5,0
2026-05-19-D055,2026-05-19,D055,72.3,0
2026-05-19-D056,2026-05-19,D056,21.7,0
2026-05-19-D057,2026-05-19,D057,33.4,0
2026-05-19-D058,2026-05-19,D058,40.2,0
2026-05-19-D059,2026-05-19,D059,17.1,0
2026-05-19-D060,2026-05-19,D060,31.6,0
2026-05-19-D061,2026-05-19,D061,31.6,0
2026-05-19-D062,2026-05-19,D062,38.2,0
2026-05-19-D063,2026-05-19,D063,10.3,0
2026-05-19-D064,2026-05-19,D064,22.4,0
2026-05-19-D065,2026-05-19,D065,23.4,0
2026-05-19-D066,2026-05-19,D066,38.9,0
2026-05-19-D067,2026-05-19,D067,29.1,0
2026-05-19-D068,2026-05-19,D068,11.8,0
2026-05-19-D069,2026-05-19,D069,29.8,0
2026-05-19-D070,2026-05-19,D070,61.2,0
2026-05-19-D071,2026-05-19,D071,17.0,0
2026-05-19-D072,2026-05-19,D072,67.6,0
2026-05-19-D073,2026-05-19,D073,26.9,0
2026-05-19-D074,2026-05-19,D074,19.0,0
2026-05-19-D075,2026-05-19,D075,26.8,0
2026-05-19-D076,2026-05-19,D076,54.0,0
2026-05-19-D077,2026-05-19,D077,54.5,0
2026-05-19-D078,2026-05-19,D078,7.4,0
2026-05-19-D079,2026-05-19,D079,45.3,0
2026-05-19-D080,2026-05-19,D080,48.3,1
2026-05-19-D081,2026-05-19,D081,60.4,0
2026-05-19-D082,2026-05-19,D082,55.5,0
2026-05-19-D083,2026-05-19,D083,4.0,0
2026-05-19-D084,2026-05-19,D084,18.7,0
2026-05-19-D085,2026-05-19,D085,31.4,0
2026-05-19-D086,2026-05-19,D086,27.1,0
2026-05-19-D087,2026-05-19,D087,39.2,0
2026-05-19-D088,2026-05-19,D088,44.4,0
2026-05-19-D089,2026-05-19,D089,31.6,0
2026-05-19-D090,2026-05-19,D090,27.4,0
2026-05-20-D001,2026-05-20,D001,27.5,0
2026-05-20-D002,2026-05-20,D002,58.1,0
2026-05-20-D003,2026-05-20,D003,15.3,0
2026-05-20-D004,2026-05-20,D004,65.0,0
2026-05-20-D005,2026-05-20,D005,3.3,0
2026-05-20-D006,2026-05-20,D006,14.3,0
2026-05-20-D007,2026-05-20,D007,65.1,0
2026-05-20-D008,2026-05-20,D008,69.9,1
2026-05-20-D009,2026-05-20,D009,35.9,0
2026-05-20-D010,2026-05-20,D010,41.1,0
2026-05-20-D011,2026-05-20,D011,72.8,0
2026-05-20-D012,2026-05-20,D012,33.3,0
2026-05-20-D013,2026-05-20,D013,39.2,0
2026-05-20-D014,2026-05-20,D014,66.3,1
2026-05-20-D015,2026-05-20,D015,23.8,0
2026-05-20-D016,2026-05-20,D016,38.8,0
2026-05-20-D017,2026-05-20,D017,27.4,0
2026-05-20-D018,2026-05-20,D018,26.1,0
2026-05-20-D019,2026-05-20,D019,75.8,0
2026-05-20-D020,2026-05-20,D020,22.3,0
2026-05-20-D021,2026-05-20,D021,21.5,0
2026-05-20-D022,2026-05-20,D022,73.1,0
2026-05-20-D023,2026-05-20,D023,47.5,0
2026-05-20-D024,2026-05-20,D024,18.4,0
2026-05-20-D025,2026-05-20,D025,49.3,0
2026-05-20-D026,2026-05-20,D026,65.5,1
2026-05-20-D027,2026-05-20,D027,44.0,0
2026-05-20-D028,2026-05-20,D028,22.9,0
2026-05-20-D029,2026-05-20,D029,46.3,1
2026-05-20-D030,2026-05-20,D030,11.3,0
2026-05-20-D031,2026-05-20,D031,34.0,0
2026-05-20-D032,2026-05-20,D032,20.6,0
2026-05-20-D033,2026-05-20,D033,28.4,0
2026-05-20-D034,2026-05-20,D034,32.4,0
2026-05-20-D035,2026-05-20,D035,21.8,0
2026-05-20-D036,2026-05-20,D036,24.8,0
2026-05-20-D037,2026-05-20,D037,18.3,0
2026-05-20-D038,2026-05-20,D038,32.9,0
2026-05-20-D039,2026-05-20,D039,53.7,0
2026-05-20-D040,2026-05-20,D040,27.4,0
2026-05-20-D041,2026-05-20,D041,63.2,1
2026-05-20-D042,2026-05-20,D042,59.6,0
2026-05-20-D043,2026-05-20,D043,55.7,0
2026-05-20-D044,2026-05-20,D044,36.6,0
2026-05-20-D045,2026-05-20,D045,14.3,0
2026-05-20-D046,2026-05-20,D046,20.4,0
2026-05-20-D047,2026-05-20,D047,31.4,0
2026-05-20-D048,2026-05-20,D048,73.5,1
2026-05-20-D049,2026-05-20,D049,60.9,1
2026-05-20-D050,2026-05-20,D050,62.6,0
2026-05-20-D051,2026-05-20,D051,51.0,0
2026-05-20-D052,2026-05-20,D052,31.7,0
2026-05-20-D053,2026-05-20,D053,55.0,0
2026-05-20-D054,2026-05-20,D054,44.8,0
2026-05-20-D055,2026-05-20,D055,57.8,0
2026-05-20-D056,2026-05-20,D056,27.3,0
2026-05-20-D057,2026-05-20,D057,44.4,0
2026-05-20-D058,2026-05-20,D058,34.1,0
2026-05-20-D059,2026-05-20,D059,83.5,0
2026-05-20-D060,2026-05-20,D060,6.9,0
2026-05-20-D061,2026-05-20,D061,16.2,0
2026-05-20-D062,2026-05-20,D062,75.9,1
2026-05-20-D063,2026-05-20,D063,40.6,1
2026-05-20-D064,2026-05-20,D064,81.2,0
2026-05-20-D065,2026-05-20,D065,5.8,0
2026-05-20-D066,2026-05-20,D066,30.6,0
2026-05-20-D067,2026-05-20,D067,28.3,0
2026-05-20-D068,2026-05-20,D068,59.2,1
2026-05-20-D069,2026-05-20,D069,19.1,0
2026-05-20-D070,2026-05-20,D070,38.1,0
2026-05-20-D071,2026-05-20,D071,68.0,1
2026-05-20-D072,2026-05-20,D072,41.9,0
2026-05-20-D073,2026-05-20,D073,22.4,0
2026-05-20-D074,2026-05-20,D074,81.6,0
2026-05-20-D075,2026-05-20,D075,3.8,0
2026-05-20-D076,2026-05-20,D076,86.8,0
2026-05-20-D077,2026-05-20,D077,40.8,0
2026-05-20-D078,2026-05-20,D078,34.3,0
2026-05-20-D079,2026-05-20,D079,43.9,0
2026-05-20-D080,2026-05-20,D080,22.5,0
2026-05-20-D081,2026-05-20,D081,69.9,1
2026-05-20-D082,2026-05-20,D082,47.5,0
2026-05-20-D083,2026-05-20,D083,21.8,0
2026-05-20-D084,2026-05-20,D084,76.5,1
2026-05-20-D085,2026-05-20,D085,59.8,0
2026-05-20-D086,2026-05-20,D086,66.8,0
2026-05-20-D087,2026-05-20,D087,5.1,0
2026-05-20-D088,2026-05-20,D088,78.5,0
2026-05-20-D089,2026-05-20,D089,43.8,0
2026-05-20-D090,2026-05-20,D090,27.2,0
2026-05-21-D001,2026-05-21,D001,85.2,0
2026-05-21-D002,2026-05-21,D002,56.8,0
2026-05-21-D003,2026-05-21,D003,20.9,0
2026-05-21-D004,2026-05-21,D004,66.6,0
2026-05-21-D005,2026-05-21,D005,70.9,1
2026-05-21-D006,2026-05-21,D006,76.1,1
2026-05-21-D007,2026-05-21,D007,85.9,0
2026-05-21-D008,2026-05-21,D008,43.8,0
2026-05-21-D009,2026-05-21,D009,0,0
2026-05-21-D010,2026-05-21,D010,28.1,0
2026-05-21-D011,2026-05-21,D011,33.5,0
2026-05-21-D012,2026-05-21,D012,75.7,1
2026-05-21-D013,2026-05-21,D013,38.8,0
2026-05-21-D014,2026-05-21,D014,13.9,0
2026-05-21-D015,2026-05-21,D015,14.7,0
2026-05-21-D016,2026-05-21,D016,63.0,0
2026-05-21-D017,2026-05-21,D017,34.5,1
2026-05-21-D018,2026-05-21,D018,13.4,0
2026-05-21-D019,2026-05-21,D019,84.5,0
2026-05-21-D020,2026-05-21,D020,12.4,0
2026-05-21-D021,2026-05-21,D021,55.6,0
2026-05-21-D022,2026-05-21,D022,46.0,0
2026-05-21-D023,2026-05-21,D023,9.9,0
2026-05-21-D024,2026-05-21,D024,51.3,0
2026-05-21-D025,2026-05-21,D025,75.5,0
2026-05-21-D026,2026-05-21,D026,34.2,0
2026-05-21-D027,2026-05-21,D027,9.1,0
2026-05-21-D028,2026-05-21,D028,46.2,0
2026-05-21-D029,2026-05-21,D029,58.1,1
2026-05-21-D030,2026-05-21,D030,25.7,0
2026-05-21-D031,2026-05-21,D031,45.2,0
2026-05-21-D032,2026-05-21,D032,47.4,0
2026-05-21-D033,2026-05-21,D033,46.2,0
2026-05-21-D034,2026-05-21,D034,54.5,0
2026-05-21-D035,2026-05-21,D035,13.5,0
2026-05-21-D036,2026-05-21,D036,15.7,0
2026-05-21-D037,2026-05-21,D037,43.2,0
2026-05-21-D038,2026-05-21,D038,8.9,0
2026-05-21-D039,2026-05-21,D039,76.1,0
2026-05-21-D040,2026-05-21,D040,52.9,0
2026-05-21-D041,2026-05-21,D041,23.1,0
2026-05-21-D042,2026-05-21,D042,27.8,0
2026-05-21-D043,2026-05-21,D043,55.0,0
2026-05-21-D044,2026-05-21,D044,44.7,0
2026-05-21-D045,2026-05-21,D045,22.8,0
2026-05-21-D046,2026-05-21,D046,52.9,0
2026-05-21-D047,2026-05-21,D047,53.5,0
2026-05-21-D048,2026-05-21,D048,11.3,0
2026-05-21-D049,2026-05-21,D049,48.6,0
2026-05-21-D050,2026-05-21,D050,48.9,0
2026-05-21-D051,2026-05-21,D051,68.1,0
2026-05-21-D052,2026-05-21,D052,38.5,0
2026-05-21-D053,2026-05-21,D053,31.2,0
2026-05-21-D054,2026-05-21,D054,5.1,0
2026-05-21-D055,2026-05-21,D055,36.1,0
2026-05-21-D056,2026-05-21,D056,57.3,0
2026-05-21-D057,2026-05-21,D057,75.1,1
2026-05-21-D058,2026-05-21,D058,72.7,0
2026-05-21-D059,2026-05-21,D059,46.1,0
2026-05-21-D060,2026-05-21,D060,27.0,0
2026-05-21-D061,2026-05-21,D061,83.6,0
2026-05-21-D062,2026-05-21,D062,20.8,0
2026-05-21-D063,2026-05-21,D063,63.0,0
2026-05-21-D064,2026-05-21,D064,61.6,0
2026-05-21-D065,2026-05-21,D065,49.2,0
2026-05-21-D066,2026-05-21,D066,23.8,0
2026-05-21-D067,2026-05-21,D067,71.2,0
2026-05-21-D068,2026-05-21,D068,48.6,0
2026-05-21-D069,2026-05-21,D069,66.0,1
2026-05-21-D070,2026-05-21,D070,33.6,0
2026-05-21-D071,2026-05-21,D071,38.9,0
2026-05-21-D072,2026-05-21,D072,69.2,0
2026-05-21-D073,2026-05-21,D073,31.9,0
2026-05-21-D074,2026-05-21,D074,29.8,0
2026-05-21-D075,2026-05-21,D075,26.6,0
2026-05-21-D076,2026-05-21,D076,57.5,0
2026-05-21-D077,2026-05-21,D077,34.2,0
2026-05-21-D078,2026-05-21,D078,0.8,0
2026-05-21-D079,2026-05-21,D079,42.6,0
2026-05-21-D080,2026-05-21,D080,45.4,0
