person_id,team,assigned_arm,metric,value
E13-04,T13,usual,weekly_output,37
E13-04,T13,usual,fatigue_score,38.56605
E13-04,T13,usual,satisfaction,79.11203
E13-04,T13,usual,training_minutes,24.32626
E13-04,T13,usual,handoff_count,11
E13-04,T13,usual,rework_minutes,1.73663
E13-04,T13,usual,escalations,2
E13-04,T13,usual,confidence_score,63.32061
E13-04,T13,usual,workload_score,60.87033
E13-05,T13,usual,handling_minutes,80.02596
E13-05,T13,usual,error_rate,0.10117
E13-05,T13,usual,quality_score,76.3096
E13-05,T13,usual,weekly_output,38
E13-05,T13,usual,fatigue_score,61.85701
E13-05,T13,usual,satisfaction,86.20089
E13-05,T13,usual,training_minutes,14.0194
E13-05,T13,usual,handoff_count,8
E13-05,T13,usual,rework_minutes,8.90058
E13-05,T13,usual,escalations,4
E13-05,T13,usual,confidence_score,53.912
E13-05,T13,usual,workload_score,37.93154
E13-06,T13,usual,handling_minutes,60.15106
E13-06,T13,usual,error_rate,0.03703
E13-06,T13,usual,quality_score,73.36028
E13-06,T13,usual,weekly_output,22
E13-06,T13,usual,fatigue_score,46.05288
E13-06,T13,usual,satisfaction,50.19654
E13-06,T13,usual,training_minutes,25.25003
E13-06,T13,usual,handoff_count,9
E13-06,T13,usual,rework_minutes,13.50781
E13-06,T13,usual,escalations,5
E13-06,T13,usual,confidence_score,54.19284
E13-06,T13,usual,workload_score,48.74486
E13-07,T13,usual,handling_minutes,61.5077
E13-07,T13,usual,error_rate,0.0866
E13-07,T13,usual,quality_score,75.56224
E13-07,T13,usual,weekly_output,37
E13-07,T13,usual,fatigue_score,55.84207
E13-07,T13,usual,satisfaction,52.46678
E13-07,T13,usual,training_minutes,15.5155
E13-07,T13,usual,handoff_count,11
E13-07,T13,usual,rework_minutes,9.94363
E13-07,T13,usual,escalations,3
E13-07,T13,usual,confidence_score,48.9271
E13-07,T13,usual,workload_score,38.82933
E13-08,T13,usual,handling_minutes,65.76436
E13-08,T13,usual,error_rate,0.05803
E13-08,T13,usual,quality_score,82.7958
E13-08,T13,usual,weekly_output,26
E13-08,T13,usual,fatigue_score,42.95663
E13-08,T13,usual,satisfaction,64.98897
E13-08,T13,usual,training_minutes,15.60606
E13-08,T13,usual,handoff_count,10
E13-08,T13,usual,rework_minutes,15.64558
E13-08,T13,usual,escalations,4
E13-08,T13,usual,confidence_score,57.93575
E13-08,T13,usual,workload_score,45.28883
E13-09,T13,usual,handling_minutes,61.10371
E13-09,T13,usual,error_rate,0.03568
E13-09,T13,usual,quality_score,72.98795
E13-09,T13,usual,weekly_output,32
E13-09,T13,usual,fatigue_score,58.69689
E13-09,T13,usual,satisfaction,70.83588
E13-09,T13,usual,training_minutes,11.85345
E13-09,T13,usual,handoff_count,12
E13-09,T13,usual,rework_minutes,13.7871
E13-09,T13,usual,escalations,4
E13-09,T13,usual,confidence_score,49.7888
E13-09,T13,usual,workload_score,48.89664
E13-10,T13,usual,handling_minutes,75.3414
E13-10,T13,usual,error_rate,0.12225
E13-10,T13,usual,quality_score,69.17947
E13-10,T13,usual,weekly_output,35
E13-10,T13,usual,fatigue_score,62.91715
E13-10,T13,usual,satisfaction,69.72927
E13-10,T13,usual,training_minutes,17.90519
E13-10,T13,usual,handoff_count,10
E13-10,T13,usual,rework_minutes,13.84035
E13-10,T13,usual,escalations,3
E13-10,T13,usual,confidence_score,64.46414
E13-10,T13,usual,workload_score,41.46333
E13-11,T13,usual,handling_minutes,64.41121
E13-11,T13,usual,error_rate,0.12306
E13-11,T13,usual,quality_score,86.91082
E13-11,T13,usual,weekly_output,23
E13-11,T13,usual,fatigue_score,64.28978
E13-11,T13,usual,satisfaction,57.11541
E13-11,T13,usual,training_minutes,18.68345
E13-11,T13,usual,handoff_count,10
E13-11,T13,usual,rework_minutes,8.29412
E13-11,T13,usual,escalations,4
E13-11,T13,usual,confidence_score,69.05452
E13-11,T13,usual,workload_score,48.31603
E13-12,T13,usual,handling_minutes,83.10582
E13-12,T13,usual,error_rate,0.10795
E13-12,T13,usual,quality_score,75.11598
E13-12,T13,usual,weekly_output,28
E13-12,T13,usual,fatigue_score,60.91591
E13-12,T13,usual,satisfaction,67.91674
E13-12,T13,usual,training_minutes,11.58644
E13-12,T13,usual,handoff_count,9
E13-12,T13,usual,rework_minutes,7.94761
E13-12,T13,usual,escalations,3
E13-12,T13,usual,confidence_score,68.31494
E13-12,T13,usual,workload_score,59.19091
E13-13,T13,usual,handling_minutes,69.1043
E13-13,T13,usual,error_rate,0.09159
E13-13,T13,usual,quality_score,83.59329
E13-13,T13,usual,weekly_output,18
E13-13,T13,usual,fatigue_score,50.22225
E13-13,T13,usual,satisfaction,53.37943
E13-13,T13,usual,training_minutes,19.61252
E13-13,T13,usual,handoff_count,11
E13-13,T13,usual,rework_minutes,13.89793
E13-13,T13,usual,escalations,4
E13-13,T13,usual,confidence_score,44.80958
E13-13,T13,usual,workload_score,28.5979
E13-14,T13,usual,handling_minutes,52.34402
E13-14,T13,usual,error_rate,0.09097
E13-14,T13,usual,quality_score,75.14799
E13-14,T13,usual,weekly_output,31
E13-14,T13,usual,fatigue_score,48.17778
E13-14,T13,usual,satisfaction,76.47606
E13-14,T13,usual,training_minutes,14.12184
E13-14,T13,usual,handoff_count,11
E13-14,T13,usual,rework_minutes,13.69201
E13-14,T13,usual,escalations,5
E13-14,T13,usual,confidence_score,64.99681
E13-14,T13,usual,workload_score,50.77786
E13-15,T13,usual,handling_minutes,69.58227
E13-15,T13,usual,error_rate,0.05682
E13-15,T13,usual,quality_score,68.27923
E13-15,T13,usual,weekly_output,25
E13-15,T13,usual,fatigue_score,56.88814
E13-15,T13,usual,satisfaction,57.258
E13-15,T13,usual,training_minutes,12.155
E13-15,T13,usual,handoff_count,11
E13-15,T13,usual,rework_minutes,3.2732
E13-15,T13,usual,escalations,4
E13-15,T13,usual,confidence_score,52.37959
E13-15,T13,usual,workload_score,60.36437
E13-16,T13,usual,handling_minutes,60.6477
E13-16,T13,usual,error_rate,0.05893
E13-16,T13,usual,quality_score,74.96566
E13-16,T13,usual,weekly_output,41
E13-16,T13,usual,fatigue_score,52.35296
E13-16,T13,usual,satisfaction,54.20189
E13-16,T13,usual,training_minutes,20.5916
E13-16,T13,usual,handoff_count,13
E13-16,T13,usual,rework_minutes,9.39693
E13-16,T13,usual,escalations,2
E13-16,T13,usual,confidence_score,79.70875
E13-16,T13,usual,workload_score,54.89178
E13-17,T13,usual,handling_minutes,67.05789
E13-17,T13,usual,error_rate,0.12718
E13-17,T13,usual,quality_score,75.35844
E13-17,T13,usual,weekly_output,28
E13-17,T13,usual,fatigue_score,57.0506
E13-17,T13,usual,satisfaction,60.40271
E13-17,T13,usual,training_minutes,21.16845
E13-17,T13,usual,handoff_count,7
E13-17,T13,usual,rework_minutes,18.10993
E13-17,T13,usual,escalations,2
E13-17,T13,usual,confidence_score,64.53223
E13-17,T13,usual,workload_score,41.25968
E13-18,T13,usual,handling_minutes,68.00328
E13-18,T13,usual,error_rate,0.04696
E13-18,T13,usual,quality_score,71.75
E13-18,T13,usual,weekly_output,36
E13-18,T13,usual,fatigue_score,46.22081
E13-18,T13,usual,satisfaction,70.32355
E13-18,T13,usual,training_minutes,17.7869
E13-18,T13,usual,handoff_count,9
E13-18,T13,usual,rework_minutes,10.99482
E13-18,T13,usual,escalations,5
E13-18,T13,usual,confidence_score,41.85084
E13-18,T13,usual,workload_score,51.0111
E13-19,T13,usual,handling_minutes,79.82658
E13-19,T13,usual,error_rate,0.11561
E13-19,T13,usual,quality_score,78.18682
E13-19,T13,usual,weekly_output,34
E13-19,T13,usual,fatigue_score,58.33486
E13-19,T13,usual,satisfaction,46.68049
E13-19,T13,usual,training_minutes,22.94088
E13-19,T13,usual,handoff_count,7
E13-19,T13,usual,rework_minutes,9.21813
E13-19,T13,usual,escalations,4
E13-19,T13,usual,confidence_score,61.55432
E13-19,T13,usual,workload_score,52.42242
E13-20,T13,usual,handling_minutes,71.93904
E13-20,T13,usual,error_rate,0.07532
E13-20,T13,usual,quality_score,74.56127
E13-20,T13,usual,weekly_output,26
E13-20,T13,usual,fatigue_score,50.83962
E13-20,T13,usual,satisfaction,80.24776
E13-20,T13,usual,training_minutes,11.57445
E13-20,T13,usual,handoff_count,10
E13-20,T13,usual,rework_minutes,8.70162
E13-20,T13,usual,escalations,3
E13-20,T13,usual,confidence_score,55.54097
E13-20,T13,usual,workload_score,52.55146
E14-01,T14,usual,handling_minutes,42.60938
E14-01,T14,usual,error_rate,0.07483
E14-01,T14,usual,quality_score,71.56468
E14-01,T14,usual,weekly_output,34
E14-01,T14,usual,fatigue_score,55.29406
E14-01,T14,usual,satisfaction,78.30478
E14-01,T14,usual,training_minutes,13.63007
E14-01,T14,usual,handoff_count,7
E14-01,T14,usual,rework_minutes,11.17444
E14-01,T14,usual,escalations,4
E14-01,T14,usual,confidence_score,57.1016
E14-01,T14,usual,workload_score,44.68531
E14-02,T14,usual,handling_minutes,53.7982
E14-02,T14,usual,error_rate,0.05236
E14-02,T14,usual,quality_score,78.71768
E14-02,T14,usual,weekly_output,32
E14-02,T14,usual,fatigue_score,47.32565
E14-02,T14,usual,satisfaction,75.40012
E14-02,T14,usual,training_minutes,18.86083
E14-02,T14,usual,handoff_count,6
E14-02,T14,usual,rework_minutes,12.40539
E14-02,T14,usual,escalations,4
E14-02,T14,usual,confidence_score,69.40791
E14-02,T14,usual,workload_score,33.28862
E14-03,T14,usual,handling_minutes,54.08606
E14-03,T14,usual,error_rate,0.02922
E14-03,T14,usual,quality_score,65.41699
E14-03,T14,usual,weekly_output,33
E14-03,T14,usual,fatigue_score,43.19222
E14-03,T14,usual,satisfaction,65.73499
E14-03,T14,usual,training_minutes,22.46737
E14-03,T14,usual,handoff_count,6
E14-03,T14,usual,rework_minutes,16.11518
E14-03,T14,usual,escalations,4
E14-03,T14,usual,confidence_score,59.19405
E14-03,T14,usual,workload_score,38.84976
E14-04,T14,usual,handling_minutes,53.78579
E14-04,T14,usual,error_rate,0.08336
E14-04,T14,usual,quality_score,86.15455
E14-04,T14,usual,weekly_output,30
E14-04,T14,usual,fatigue_score,57.47324
E14-04,T14,usual,satisfaction,64.04799
E14-04,T14,usual,training_minutes,19.87867
E14-04,T14,usual,handoff_count,6
E14-04,T14,usual,rework_minutes,9.21294
E14-04,T14,usual,escalations,5
E14-04,T14,usual,confidence_score,67.35586
E14-04,T14,usual,workload_score,60.13972
E14-05,T14,usual,handling_minutes,42.00129
E14-05,T14,usual,error_rate,0.07452
E14-05,T14,usual,quality_score,81.71071
E14-05,T14,usual,weekly_output,38
E14-05,T14,usual,fatigue_score,43.81346
E14-05,T14,usual,satisfaction,73.16244
E14-05,T14,usual,training_minutes,21.66192
E14-05,T14,usual,handoff_count,6
E14-05,T14,usual,rework_minutes,6.35026
E14-05,T14,usual,escalations,5
E14-05,T14,usual,confidence_score,68.97508
E14-05,T14,usual,workload_score,54.16325
E14-06,T14,usual,handling_minutes,63.345
E14-06,T14,usual,error_rate,0.09619
E14-06,T14,usual,quality_score,70.69716
E14-06,T14,usual,weekly_output,21
E14-06,T14,usual,fatigue_score,60.53642
E14-06,T14,usual,satisfaction,55.2836
E14-06,T14,usual,training_minutes,20.91448
E14-06,T14,usual,handoff_count,5
E14-06,T14,usual,rework_minutes,2.74776
E14-06,T14,usual,escalations,4
E14-06,T14,usual,confidence_score,61.52532
E14-06,T14,usual,workload_score,53.69187
E14-07,T14,usual,handling_minutes,59.09567
E14-07,T14,usual,error_rate,0.1313
E14-07,T14,usual,quality_score,75.03687
E14-07,T14,usual,weekly_output,26
E14-07,T14,usual,fatigue_score,49.40189
E14-07,T14,usual,satisfaction,60.05343
E14-07,T14,usual,training_minutes,17.03241
E14-07,T14,usual,handoff_count,9
E14-07,T14,usual,rework_minutes,14.37945
E14-07,T14,usual,escalations,5
E14-07,T14,usual,confidence_score,67.57056
E14-07,T14,usual,workload_score,47.97802
E14-08,T14,usual,handling_minutes,49.22567
E14-08,T14,usual,error_rate,0.04548
E14-08,T14,usual,quality_score,80.28559
E14-08,T14,usual,weekly_output,31
E14-08,T14,usual,fatigue_score,67.47049
E14-08,T14,usual,satisfaction,84.95894
E14-08,T14,usual,training_minutes,20.00965
E14-08,T14,usual,handoff_count,9
E14-08,T14,usual,rework_minutes,15.70771
E14-08,T14,usual,escalations,4
E14-08,T14,usual,confidence_score,60.34486
E14-08,T14,usual,workload_score,46.62422
E14-09,T14,usual,handling_minutes,65.10332
E14-09,T14,usual,error_rate,0.09378
E14-09,T14,usual,quality_score,77.4483
E14-09,T14,usual,weekly_output,25
E14-09,T14,usual,fatigue_score,54.08998
E14-09,T14,usual,satisfaction,55.27958
E14-09,T14,usual,training_minutes,27.43992
E14-09,T14,usual,handoff_count,8
E14-09,T14,usual,rework_minutes,13.13945
E14-09,T14,usual,escalations,4
E14-09,T14,usual,confidence_score,49.62437
E14-09,T14,usual,workload_score,43.32314
E14-10,T14,usual,handling_minutes,60.63752
E14-10,T14,usual,error_rate,0.08435
E14-10,T14,usual,quality_score,69.61713
E14-10,T14,usual,weekly_output,36
E14-10,T14,usual,fatigue_score,42.6867
E14-10,T14,usual,satisfaction,72.5464
E14-10,T14,usual,training_minutes,10.68154
E14-10,T14,usual,handoff_count,5
E14-10,T14,usual,rework_minutes,10.35098
E14-10,T14,usual,escalations,5
E14-10,T14,usual,confidence_score,62.61438
E14-10,T14,usual,workload_score,37.7583
E14-11,T14,usual,handling_minutes,37.41988
E14-11,T14,usual,error_rate,0.07479
E14-11,T14,usual,quality_score,71.42124
E14-11,T14,usual,weekly_output,22
E14-11,T14,usual,fatigue_score,43.0288
E14-11,T14,usual,satisfaction,41.90174
E14-11,T14,usual,training_minutes,15.04254
E14-11,T14,usual,handoff_count,7
E14-11,T14,usual,rework_minutes,7.09595
E14-11,T14,usual,escalations,5
E14-11,T14,usual,confidence_score,53.6501
E14-11,T14,usual,workload_score,54.3955
E14-12,T14,usual,handling_minutes,43.65884
E14-12,T14,usual,error_rate,0.03455
E14-12,T14,usual,quality_score,75.64907
E14-12,T14,usual,weekly_output,47
E14-12,T14,usual,fatigue_score,46.39046
E14-12,T14,usual,satisfaction,57.41571
E14-12,T14,usual,training_minutes,16.66601
E14-12,T14,usual,handoff_count,6
E14-12,T14,usual,rework_minutes,5.77925
E14-12,T14,usual,escalations,5
E14-12,T14,usual,confidence_score,64.65448
E14-12,T14,usual,workload_score,68.59143
E14-13,T14,usual,handling_minutes,41.03644
E14-13,T14,usual,error_rate,0.15096
E14-13,T14,usual,quality_score,79.94746
E14-13,T14,usual,weekly_output,30
E14-13,T14,usual,fatigue_score,67.64992
E14-13,T14,usual,satisfaction,60.46896
E14-13,T14,usual,training_minutes,18.43026
E14-13,T14,usual,handoff_count,6
E14-13,T14,usual,rework_minutes,7.00766
E14-13,T14,usual,escalations,4
E14-13,T14,usual,confidence_score,69.00434
E14-13,T14,usual,workload_score,58.89317
E14-14,T14,usual,handling_minutes,56.15835
E14-14,T14,usual,error_rate,0.10527
E14-14,T14,usual,quality_score,83.17658
E14-14,T14,usual,weekly_output,36
E14-14,T14,usual,fatigue_score,67.17495
E14-14,T14,usual,satisfaction,57.16159
E14-14,T14,usual,training_minutes,27.87829
E14-14,T14,usual,handoff_count,6
E14-14,T14,usual,rework_minutes,7.40691
E14-14,T14,usual,escalations,4
E14-14,T14,usual,confidence_score,54.58664
E14-14,T14,usual,workload_score,49.51477
E14-15,T14,usual,handling_minutes,49.28203
E14-15,T14,usual,error_rate,0.0522
E14-15,T14,usual,quality_score,83.44761
E14-15,T14,usual,weekly_output,33
E14-15,T14,usual,fatigue_score,43.2805
E14-15,T14,usual,satisfaction,60.85814
E14-15,T14,usual,training_minutes,0
E14-15,T14,usual,handoff_count,6
E14-15,T14,usual,rework_minutes,3.78123
E14-15,T14,usual,escalations,4
E14-15,T14,usual,confidence_score,69.26656
E14-15,T14,usual,workload_score,46.96856
E14-16,T14,usual,handling_minutes,48.31859
E14-16,T14,usual,error_rate,0.08149
E14-16,T14,usual,quality_score,59.63873
E14-16,T14,usual,weekly_output,47
E14-16,T14,usual,fatigue_score,55.80271
E14-16,T14,usual,satisfaction,70.84971
E14-16,T14,usual,training_minutes,22.40481
E14-16,T14,usual,handoff_count,7
E14-16,T14,usual,rework_minutes,11.51829
E14-16,T14,usual,escalations,4
E14-16,T14,usual,confidence_score,64.07791
E14-16,T14,usual,workload_score,53.49581
E14-17,T14,usual,handling_minutes,52.02648
E14-17,T14,usual,error_rate,0.0367
E14-17,T14,usual,quality_score,73.38319
E14-17,T14,usual,weekly_output,36
E14-17,T14,usual,fatigue_score,54.69039
E14-17,T14,usual,satisfaction,60.16773
E14-17,T14,usual,training_minutes,26.11344
E14-17,T14,usual,handoff_count,8
E14-17,T14,usual,rework_minutes,21.13796
E14-17,T14,usual,escalations,3
E14-17,T14,usual,confidence_score,69.6898
E14-17,T14,usual,workload_score,54.17131
E14-18,T14,usual,handling_minutes,48.51688
E14-18,T14,usual,error_rate,0.04969
E14-18,T14,usual,quality_score,83.1106
E14-18,T14,usual,weekly_output,27
E14-18,T14,usual,fatigue_score,43.45309
E14-18,T14,usual,satisfaction,73.91909
E14-18,T14,usual,training_minutes,22.54858
E14-18,T14,usual,handoff_count,7
E14-18,T14,usual,rework_minutes,9.72737
E14-18,T14,usual,escalations,4
E14-18,T14,usual,confidence_score,53.82124
E14-18,T14,usual,workload_score,46.10923
E14-19,T14,usual,handling_minutes,55.01572
E14-19,T14,usual,error_rate,0.04841
E14-19,T14,usual,quality_score,57.64723
E14-19,T14,usual,weekly_output,39
E14-19,T14,usual,fatigue_score,32.16934
E14-19,T14,usual,satisfaction,75.53811
E14-19,T14,usual,training_minutes,22.74087
E14-19,T14,usual,handoff_count,7
E14-19,T14,usual,rework_minutes,3.58716
E14-19,T14,usual,escalations,3
E14-19,T14,usual,confidence_score,76.66988
E14-19,T14,usual,workload_score,70.39599
E14-20,T14,usual,handling_minutes,39.14196
E14-20,T14,usual,error_rate,0.06132
E14-20,T14,usual,quality_score,81.64915
E14-20,T14,usual,weekly_output,40
E14-20,T14,usual,fatigue_score,52.8411
E14-20,T14,usual,satisfaction,61.21512
E14-20,T14,usual,training_minutes,27.61143
E14-20,T14,usual,handoff_count,5
E14-20,T14,usual,rework_minutes,6.78198
E14-20,T14,usual,escalations,3
E14-20,T14,usual,confidence_score,59.35698
E14-20,T14,usual,workload_score,47.00198
E15-01,T15,usual,handling_minutes,63.27406
E15-01,T15,usual,error_rate,0.06763
E15-01,T15,usual,quality_score,76.53502
E15-01,T15,usual,weekly_output,31
E15-01,T15,usual,fatigue_score,52.72238
E15-01,T15,usual,satisfaction,69.23727
E15-01,T15,usual,training_minutes,18.7985
E15-01,T15,usual,handoff_count,6
E15-01,T15,usual,rework_minutes,12.47851
E15-01,T15,usual,escalations,6
E15-01,T15,usual,confidence_score,61.37801
E15-01,T15,usual,workload_score,46.49103
E15-02,T15,usual,handling_minutes,60.4482
E15-02,T15,usual,error_rate,0.08872
E15-02,T15,usual,quality_score,85.22189
E15-02,T15,usual,weekly_output,37
E15-02,T15,usual,fatigue_score,69.02669
E15-02,T15,usual,satisfaction,58.78321
E15-02,T15,usual,training_minutes,23.63369
E15-02,T15,usual,handoff_count,7
E15-02,T15,usual,rework_minutes,10.56439
E15-02,T15,usual,escalations,6
E15-02,T15,usual,confidence_score,59.67137
E15-02,T15,usual,workload_score,52.52537
E15-03,T15,usual,handling_minutes,51.15157
E15-03,T15,usual,error_rate,0.06915
E15-03,T15,usual,quality_score,73.35291
E15-03,T15,usual,weekly_output,43
E15-03,T15,usual,fatigue_score,52.04568
E15-03,T15,usual,satisfaction,72.18757
E15-03,T15,usual,training_minutes,19.09648
E15-03,T15,usual,handoff_count,5
E15-03,T15,usual,rework_minutes,11.23799
E15-03,T15,usual,escalations,6
E15-03,T15,usual,confidence_score,64.52569
E15-03,T15,usual,workload_score,44.28498
E15-04,T15,usual,handling_minutes,46.96597
E15-04,T15,usual,error_rate,0.08582
E15-04,T15,usual,quality_score,86.48355
E15-04,T15,usual,weekly_output,41
E15-04,T15,usual,fatigue_score,49.22582
E15-04,T15,usual,satisfaction,61.13165
E15-04,T15,usual,training_minutes,15.5572
E15-04,T15,usual,handoff_count,4
E15-04,T15,usual,rework_minutes,11.60788
E15-04,T15,usual,escalations,5
E15-04,T15,usual,confidence_score,57.60691
E15-04,T15,usual,workload_score,54.67866
E15-05,T15,usual,handling_minutes,48.04136
E15-05,T15,usual,error_rate,0.12283
E15-05,T15,usual,quality_score,80.24551
E15-05,T15,usual,weekly_output,32
E15-05,T15,usual,fatigue_score,52.72604
E15-05,T15,usual,satisfaction,62.08106
E15-05,T15,usual,training_minutes,24.75893
E15-05,T15,usual,handoff_count,4
E15-05,T15,usual,rework_minutes,15.21567
E15-05,T15,usual,escalations,4
E15-05,T15,usual,confidence_score,53.77004
E15-05,T15,usual,workload_score,50.92439
E15-06,T15,usual,handling_minutes,41.35683
E15-06,T15,usual,error_rate,0.09861
E15-06,T15,usual,quality_score,66.23407
E15-06,T15,usual,weekly_output,25
E15-06,T15,usual,fatigue_score,59.47156
E15-06,T15,usual,satisfaction,78.12704
E15-06,T15,usual,training_minutes,22.01407
E15-06,T15,usual,handoff_count,5
E15-06,T15,usual,rework_minutes,17.47857
E15-06,T15,usual,escalations,6
E15-06,T15,usual,confidence_score,51.43826
E15-06,T15,usual,workload_score,54.43966
E15-07,T15,usual,handling_minutes,41.26724
E15-07,T15,usual,error_rate,0.09306
E15-07,T15,usual,quality_score,84.7147
E15-07,T15,usual,weekly_output,37
E15-07,T15,usual,fatigue_score,45.44882
E15-07,T15,usual,satisfaction,80.32669
E15-07,T15,usual,training_minutes,22.4365
E15-07,T15,usual,handoff_count,5
E15-07,T15,usual,rework_minutes,11.6069
E15-07,T15,usual,escalations,4
E15-07,T15,usual,confidence_score,62.88636
E15-07,T15,usual,workload_score,55.61194
E15-08,T15,usual,handling_minutes,59.20867
E15-08,T15,usual,error_rate,0.03399
E15-08,T15,usual,quality_score,71.73786
E15-08,T15,usual,weekly_output,39
E15-08,T15,usual,fatigue_score,55.35438
E15-08,T15,usual,satisfaction,62.75311
E15-08,T15,usual,training_minutes,22.61449
E15-08,T15,usual,handoff_count,3
E15-08,T15,usual,rework_minutes,13.48247
E15-08,T15,usual,escalations,6
E15-08,T15,usual,confidence_score,57.37992
E15-08,T15,usual,workload_score,51.18975
E15-09,T15,usual,handling_minutes,58.19915
E15-09,T15,usual,error_rate,0.07746
E15-09,T15,usual,quality_score,72.22514
E15-09,T15,usual,weekly_output,34
E15-09,T15,usual,fatigue_score,69.96215
E15-09,T15,usual,satisfaction,57.5897
E15-09,T15,usual,training_minutes,24.10028
E15-09,T15,usual,handoff_count,4
E15-09,T15,usual,rework_minutes,13.36922
E15-09,T15,usual,escalations,5
E15-09,T15,usual,confidence_score,53.35077
E15-09,T15,usual,workload_score,69.53054
E15-10,T15,usual,handling_minutes,33.71782
E15-10,T15,usual,error_rate,0.07075
E15-10,T15,usual,quality_score,71.27974
E15-10,T15,usual,weekly_output,37
E15-10,T15,usual,fatigue_score,69.93643
E15-10,T15,usual,satisfaction,67.71107
E15-10,T15,usual,training_minutes,26.64562
E15-10,T15,usual,handoff_count,5
E15-10,T15,usual,rework_minutes,15.32078
E15-10,T15,usual,escalations,6
E15-10,T15,usual,confidence_score,65.48681
E15-10,T15,usual,workload_score,53.06738
E15-11,T15,usual,handling_minutes,37.10557
E15-11,T15,usual,error_rate,0.15052
E15-11,T15,usual,quality_score,75.96925
E15-11,T15,usual,weekly_output,43
E15-11,T15,usual,fatigue_score,57.48131
E15-11,T15,usual,satisfaction,58.24002
E15-11,T15,usual,training_minutes,31.98253
E15-11,T15,usual,handoff_count,2
E15-11,T15,usual,rework_minutes,15.5875
E15-11,T15,usual,escalations,4
E15-11,T15,usual,confidence_score,75.41138
E15-11,T15,usual,workload_score,52.44924
E15-12,T15,usual,handling_minutes,47.91867
E15-12,T15,usual,error_rate,0.02349
E15-12,T15,usual,quality_score,74.31443
E15-12,T15,usual,weekly_output,32
E15-12,T15,usual,fatigue_score,56.26452
E15-12,T15,usual,satisfaction,58.0844
E15-12,T15,usual,training_minutes,21.82857
E15-12,T15,usual,handoff_count,3
E15-12,T15,usual,rework_minutes,15.83004
E15-12,T15,usual,escalations,5
E15-12,T15,usual,confidence_score,67.14923
E15-12,T15,usual,workload_score,42.65647
E15-13,T15,usual,handling_minutes,45.01674
E15-13,T15,usual,error_rate,0.14777
E15-13,T15,usual,quality_score,76.08638
E15-13,T15,usual,weekly_output,20
E15-13,T15,usual,fatigue_score,68.52149
E15-13,T15,usual,satisfaction,68.30413
E15-13,T15,usual,training_minutes,24.52658
E15-13,T15,usual,handoff_count,4
E15-13,T15,usual,rework_minutes,17.9564
E15-13,T15,usual,escalations,4
E15-13,T15,usual,confidence_score,57.92243
E15-13,T15,usual,workload_score,59.34349
E15-14,T15,usual,handling_minutes,39.69446
E15-14,T15,usual,error_rate,0.10403
E15-14,T15,usual,quality_score,86.99381
E15-14,T15,usual,weekly_output,38
E15-14,T15,usual,fatigue_score,55.74139
E15-14,T15,usual,satisfaction,68.38934
E15-14,T15,usual,training_minutes,20.87056
E15-14,T15,usual,handoff_count,6
E15-14,T15,usual,rework_minutes,8.05478
E15-14,T15,usual,escalations,7
E15-14,T15,usual,confidence_score,63.05668
E15-14,T15,usual,workload_score,48.69948
E15-15,T15,usual,handling_minutes,41.16303
E15-15,T15,usual,error_rate,0.03578
E15-15,T15,usual,quality_score,78.33634
E15-15,T15,usual,weekly_output,35
E15-15,T15,usual,fatigue_score,54.42401
E15-15,T15,usual,satisfaction,66.26423
E15-15,T15,usual,training_minutes,16.95522
E15-15,T15,usual,handoff_count,4
E15-15,T15,usual,rework_minutes,15.90259
E15-15,T15,usual,escalations,5
E15-15,T15,usual,confidence_score,45.62594
E15-15,T15,usual,workload_score,59.01125
E15-16,T15,usual,handling_minutes,53.38946
E15-16,T15,usual,error_rate,0.02866
E15-16,T15,usual,quality_score,86.03081
E15-16,T15,usual,weekly_output,25
E15-16,T15,usual,fatigue_score,55.19485
E15-16,T15,usual,satisfaction,46.18401
E15-16,T15,usual,training_minutes,20.43459
E15-16,T15,usual,handoff_count,6
E15-16,T15,usual,rework_minutes,10.08716
E15-16,T15,usual,escalations,4
E15-16,T15,usual,confidence_score,50.78696
E15-16,T15,usual,workload_score,53.94192
E15-17,T15,usual,handling_minutes,43.53389
E15-17,T15,usual,error_rate,0.12739
E15-17,T15,usual,quality_score,69.65841
E15-17,T15,usual,weekly_output,30
E15-17,T15,usual,fatigue_score,50.6114
E15-17,T15,usual,satisfaction,57.32979
E15-17,T15,usual,training_minutes,25.42622
E15-17,T15,usual,handoff_count,7
E15-17,T15,usual,rework_minutes,17.79215
E15-17,T15,usual,escalations,5
E15-17,T15,usual,confidence_score,43.06492
E15-17,T15,usual,workload_score,47.42541
E15-18,T15,usual,handling_minutes,46.09442
E15-18,T15,usual,error_rate,0.08443
E15-18,T15,usual,quality_score,80.96611
E15-18,T15,usual,weekly_output,45
E15-18,T15,usual,fatigue_score,61.00402
E15-18,T15,usual,satisfaction,62.88935
E15-18,T15,usual,training_minutes,21.08114
E15-18,T15,usual,handoff_count,7
E15-18,T15,usual,rework_minutes,12.25567
E15-18,T15,usual,escalations,6
E15-18,T15,usual,confidence_score,56.18372
E15-18,T15,usual,workload_score,48.02065
E15-19,T15,usual,handling_minutes,57.95806
E15-19,T15,usual,error_rate,0.00638
E15-19,T15,usual,quality_score,72.65922
E15-19,T15,usual,weekly_output,36
E15-19,T15,usual,fatigue_score,54.80156
E15-19,T15,usual,satisfaction,65.54634
