budget,stratum,person_id,inclusion_probability,design_weight
6000,south_early,P5-0106,0.3690909090909091,2.70935960591133
6000,south_early,P5-0107,0.3690909090909091,2.70935960591133
6000,south_early,P5-0110,0.3690909090909091,2.70935960591133
6000,south_early,P5-0113,0.3690909090909091,2.70935960591133
6000,south_early,P5-0114,0.3690909090909091,2.70935960591133
6000,south_early,P5-0116,0.3690909090909091,2.70935960591133
6000,south_early,P5-0120,0.3690909090909091,2.70935960591133
6000,south_early,P5-0122,0.3690909090909091,2.70935960591133
6000,south_early,P5-0125,0.3690909090909091,2.70935960591133
6000,south_early,P5-0127,0.3690909090909091,2.70935960591133
6000,south_early,P5-0129,0.3690909090909091,2.70935960591133
6000,south_early,P5-0130,0.3690909090909091,2.70935960591133
6000,south_early,P5-0131,0.3690909090909091,2.70935960591133
6000,south_early,P5-0133,0.3690909090909091,2.70935960591133
6000,south_early,P5-0137,0.3690909090909091,2.70935960591133
6000,south_early,P5-0138,0.3690909090909091,2.70935960591133
6000,south_early,P5-0141,0.3690909090909091,2.70935960591133
6000,south_early,P5-0142,0.3690909090909091,2.70935960591133
6000,south_early,P5-0143,0.3690909090909091,2.70935960591133
6000,south_early,P5-0144,0.3690909090909091,2.70935960591133
6000,south_early,P5-0146,0.3690909090909091,2.70935960591133
6000,south_early,P5-0149,0.3690909090909091,2.70935960591133
6000,south_early,P5-0150,0.3690909090909091,2.70935960591133
6000,south_early,P5-0151,0.3690909090909091,2.70935960591133
6000,south_early,P5-0152,0.3690909090909091,2.70935960591133
6000,south_early,P5-0153,0.3690909090909091,2.70935960591133
6000,south_early,P5-0155,0.3690909090909091,2.70935960591133
6000,south_early,P5-0156,0.3690909090909091,2.70935960591133
6000,south_early,P5-0158,0.3690909090909091,2.70935960591133
6000,south_early,P5-0162,0.3690909090909091,2.70935960591133
6000,south_early,P5-0166,0.3690909090909091,2.70935960591133
6000,south_early,P5-0169,0.3690909090909091,2.70935960591133
6000,south_early,P5-0175,0.3690909090909091,2.70935960591133
6000,south_early,P5-0177,0.3690909090909091,2.70935960591133
6000,south_early,P5-0182,0.3690909090909091,2.70935960591133
6000,south_early,P5-0183,0.3690909090909091,2.70935960591133
6000,south_early,P5-0185,0.3690909090909091,2.70935960591133
6000,south_early,P5-0188,0.3690909090909091,2.70935960591133
6000,south_early,P5-0191,0.3690909090909091,2.70935960591133
6000,south_early,P5-0193,0.3690909090909091,2.70935960591133
6000,south_early,P5-0198,0.3690909090909091,2.70935960591133
6000,south_early,P5-0208,0.3690909090909091,2.70935960591133
6000,south_early,P5-0210,0.3690909090909091,2.70935960591133
6000,south_early,P5-0212,0.3690909090909091,2.70935960591133
6000,south_early,P5-0213,0.3690909090909091,2.70935960591133
6000,south_early,P5-0214,0.3690909090909091,2.70935960591133
6000,south_early,P5-0217,0.3690909090909091,2.70935960591133
6000,south_early,P5-0218,0.3690909090909091,2.70935960591133
6000,south_early,P5-0219,0.3690909090909091,2.70935960591133
6000,south_early,P5-0221,0.3690909090909091,2.70935960591133
6000,south_early,P5-0222,0.3690909090909091,2.70935960591133
6000,south_early,P5-0226,0.3690909090909091,2.70935960591133
6000,south_early,P5-0229,0.3690909090909091,2.70935960591133
6000,south_early,P5-0235,0.3690909090909091,2.70935960591133
6000,south_early,P5-0241,0.3690909090909091,2.70935960591133
6000,south_early,P5-0242,0.3690909090909091,2.70935960591133
6000,south_early,P5-0248,0.3690909090909091,2.70935960591133
6000,south_early,P5-0251,0.3690909090909091,2.70935960591133
6000,south_early,P5-0252,0.3690909090909091,2.70935960591133
6000,south_early,P5-0257,0.3690909090909091,2.70935960591133
6000,south_early,P5-0259,0.3690909090909091,2.70935960591133
6000,south_early,P5-0262,0.3690909090909091,2.70935960591133
6000,south_early,P5-0267,0.3690909090909091,2.70935960591133
6000,south_early,P5-0268,0.3690909090909091,2.70935960591133
6000,south_early,P5-0275,0.3690909090909091,2.70935960591133
6000,south_early,P5-0277,0.3690909090909091,2.70935960591133
6000,south_early,P5-0279,0.3690909090909091,2.70935960591133
6000,south_early,P5-0280,0.3690909090909091,2.70935960591133
6000,south_early,P5-0281,0.3690909090909091,2.70935960591133
6000,south_early,P5-0283,0.3690909090909091,2.70935960591133
6000,south_early,P5-0284,0.3690909090909091,2.70935960591133
6000,south_early,P5-0287,0.3690909090909091,2.70935960591133
6000,south_early,P5-0289,0.3690909090909091,2.70935960591133
6000,south_early,P5-0296,0.3690909090909091,2.70935960591133
6000,south_early,P5-0297,0.3690909090909091,2.70935960591133
6000,south_early,P5-0300,0.3690909090909091,2.70935960591133
6000,south_early,P5-0304,0.3690909090909091,2.70935960591133
6000,south_early,P5-0305,0.3690909090909091,2.70935960591133
6000,south_early,P5-0306,0.3690909090909091,2.70935960591133
6000,south_early,P5-0308,0.3690909090909091,2.70935960591133
6000,south_early,P5-0312,0.3690909090909091,2.70935960591133
6000,south_early,P5-0316,0.3690909090909091,2.70935960591133
6000,south_early,P5-0323,0.3690909090909091,2.70935960591133
6000,south_early,P5-0325,0.3690909090909091,2.70935960591133
6000,south_early,P5-0328,0.3690909090909091,2.70935960591133
6000,south_early,P5-0329,0.3690909090909091,2.70935960591133
6000,south_early,P5-0332,0.3690909090909091,2.70935960591133
6000,south_early,P5-0333,0.3690909090909091,2.70935960591133
6000,south_early,P5-0336,0.3690909090909091,2.70935960591133
6000,south_early,P5-0337,0.3690909090909091,2.70935960591133
6000,south_early,P5-0341,0.3690909090909091,2.70935960591133
6000,south_early,P5-0342,0.3690909090909091,2.70935960591133
6000,south_early,P5-0343,0.3690909090909091,2.70935960591133
6000,south_early,P5-0347,0.3690909090909091,2.70935960591133
6000,south_early,P5-0350,0.3690909090909091,2.70935960591133
6000,south_early,P5-0351,0.3690909090909091,2.70935960591133
6000,south_early,P5-0352,0.3690909090909091,2.70935960591133
6000,south_early,P5-0353,0.3690909090909091,2.70935960591133
6000,south_early,P5-0354,0.3690909090909091,2.70935960591133
6000,south_early,P5-0360,0.3690909090909091,2.70935960591133
6000,south_early,P5-0362,0.3690909090909091,2.70935960591133
6000,south_early,P5-0365,0.3690909090909091,2.70935960591133
6000,south_early,P5-0369,0.3690909090909091,2.70935960591133
6000,south_early,P5-0370,0.3690909090909091,2.70935960591133
6000,south_early,P5-0371,0.3690909090909091,2.70935960591133
6000,south_early,P5-0374,0.3690909090909091,2.70935960591133
6000,south_early,P5-0375,0.3690909090909091,2.70935960591133
6000,south_early,P5-0377,0.3690909090909091,2.70935960591133
6000,south_early,P5-0382,0.3690909090909091,2.70935960591133
6000,south_early,P5-0388,0.3690909090909091,2.70935960591133
6000,south_early,P5-0392,0.3690909090909091,2.70935960591133
6000,south_early,P5-0393,0.3690909090909091,2.70935960591133
6000,south_early,P5-0395,0.3690909090909091,2.70935960591133
6000,south_early,P5-0403,0.3690909090909091,2.70935960591133
6000,south_early,P5-0410,0.3690909090909091,2.70935960591133
6000,south_early,P5-0411,0.3690909090909091,2.70935960591133
6000,south_early,P5-0412,0.3690909090909091,2.70935960591133
6000,south_early,P5-0414,0.3690909090909091,2.70935960591133
6000,south_early,P5-0417,0.3690909090909091,2.70935960591133
6000,south_early,P5-0419,0.3690909090909091,2.70935960591133
6000,south_early,P5-0424,0.3690909090909091,2.70935960591133
6000,south_early,P5-0426,0.3690909090909091,2.70935960591133
6000,south_early,P5-0430,0.3690909090909091,2.70935960591133
6000,south_early,P5-0435,0.3690909090909091,2.70935960591133
6000,south_early,P5-0437,0.3690909090909091,2.70935960591133
6000,south_early,P5-0438,0.3690909090909091,2.70935960591133
6000,south_early,P5-0439,0.3690909090909091,2.70935960591133
6000,south_early,P5-0442,0.3690909090909091,2.70935960591133
6000,south_early,P5-0443,0.3690909090909091,2.70935960591133
6000,south_early,P5-0449,0.3690909090909091,2.70935960591133
6000,south_early,P5-0452,0.3690909090909091,2.70935960591133
6000,south_early,P5-0456,0.3690909090909091,2.70935960591133
6000,south_early,P5-0457,0.3690909090909091,2.70935960591133
6000,south_early,P5-0462,0.3690909090909091,2.70935960591133
6000,south_early,P5-0463,0.3690909090909091,2.70935960591133
6000,south_early,P5-0466,0.3690909090909091,2.70935960591133
6000,south_early,P5-0468,0.3690909090909091,2.70935960591133
6000,south_early,P5-0470,0.3690909090909091,2.70935960591133
6000,south_early,P5-0474,0.3690909090909091,2.70935960591133
6000,south_early,P5-0475,0.3690909090909091,2.70935960591133
6000,south_early,P5-0477,0.3690909090909091,2.70935960591133
6000,south_early,P5-0482,0.3690909090909091,2.70935960591133
6000,south_early,P5-0483,0.3690909090909091,2.70935960591133
6000,south_early,P5-0485,0.3690909090909091,2.70935960591133
6000,south_early,P5-0493,0.3690909090909091,2.70935960591133
6000,south_early,P5-0502,0.3690909090909091,2.70935960591133
6000,south_early,P5-0510,0.3690909090909091,2.70935960591133
6000,south_early,P5-0512,0.3690909090909091,2.70935960591133
6000,south_early,P5-0514,0.3690909090909091,2.70935960591133
6000,south_early,P5-0515,0.3690909090909091,2.70935960591133
6000,south_early,P5-0518,0.3690909090909091,2.70935960591133
6000,south_early,P5-0519,0.3690909090909091,2.70935960591133
6000,south_early,P5-0520,0.3690909090909091,2.70935960591133
6000,south_early,P5-0523,0.3690909090909091,2.70935960591133
6000,south_early,P5-0526,0.3690909090909091,2.70935960591133
6000,south_early,P5-0528,0.3690909090909091,2.70935960591133
6000,south_early,P5-0535,0.3690909090909091,2.70935960591133
6000,south_early,P5-0539,0.3690909090909091,2.70935960591133
6000,south_early,P5-0541,0.3690909090909091,2.70935960591133
6000,south_early,P5-0543,0.3690909090909091,2.70935960591133
6000,south_early,P5-0544,0.3690909090909091,2.70935960591133
6000,south_early,P5-0546,0.3690909090909091,2.70935960591133
6000,south_late,P6-0002,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0008,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0011,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0014,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0022,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0023,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0030,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0033,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0035,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0036,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0038,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0042,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0043,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0044,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0046,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0047,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0054,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0056,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0057,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0059,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0060,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0062,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0065,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0068,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0069,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0072,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0074,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0078,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0080,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0084,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0087,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0088,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0093,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0095,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0096,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0097,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0098,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0099,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0102,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0105,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0107,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0109,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0111,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0115,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0116,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0119,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0120,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0123,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0124,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0126,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0132,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0134,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0135,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0137,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0142,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0147,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0152,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0160,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0161,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0164,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0170,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0171,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0174,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0175,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0176,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0179,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0180,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0183,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0184,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0192,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0195,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0198,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0199,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0208,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0209,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0213,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0218,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0219,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0221,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0222,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0223,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0229,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0230,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0232,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0236,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0241,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0242,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0246,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0248,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0249,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0254,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0261,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0264,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0273,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0280,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0281,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0282,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0284,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0286,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0287,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0289,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0292,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0295,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0298,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0299,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0306,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0309,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0313,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0315,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0317,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0320,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0327,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0329,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0331,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0332,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0333,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0334,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0335,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0340,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0342,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0348,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0350,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0351,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0352,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0354,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0355,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0360,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0363,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0365,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0367,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0369,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0375,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0377,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0378,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0379,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0381,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0384,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0386,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0387,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0389,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0392,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0393,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0398,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0401,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0402,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0404,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0405,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0407,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0409,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0410,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0412,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0414,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0421,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0422,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0424,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0427,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0428,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0431,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0433,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0437,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0439,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0443,0.3622222222222222,2.7607361963190185
6000,south_late,P6-0449,0.3622222222222222,2.7607361963190185
7500,north_early,P1-0001,0.416,2.4038461538461537
7500,north_early,P1-0002,0.416,2.4038461538461537
7500,north_early,P1-0003,0.416,2.4038461538461537
7500,north_early,P1-0004,0.416,2.4038461538461537
7500,north_early,P1-0005,0.416,2.4038461538461537
7500,north_early,P1-0006,0.416,2.4038461538461537
7500,north_early,P1-0008,0.416,2.4038461538461537
7500,north_early,P1-0012,0.416,2.4038461538461537
7500,north_early,P1-0017,0.416,2.4038461538461537
7500,north_early,P1-0021,0.416,2.4038461538461537
7500,north_early,P1-0022,0.416,2.4038461538461537
7500,north_early,P1-0024,0.416,2.4038461538461537
7500,north_early,P1-0025,0.416,2.4038461538461537
7500,north_early,P1-0028,0.416,2.4038461538461537
7500,north_early,P1-0029,0.416,2.4038461538461537
7500,north_early,P1-0030,0.416,2.4038461538461537
7500,north_early,P1-0032,0.416,2.4038461538461537
7500,north_early,P1-0033,0.416,2.4038461538461537
7500,north_early,P1-0036,0.416,2.4038461538461537
7500,north_early,P1-0037,0.416,2.4038461538461537
7500,north_early,P1-0039,0.416,2.4038461538461537
7500,north_early,P1-0047,0.416,2.4038461538461537
7500,north_early,P1-0048,0.416,2.4038461538461537
7500,north_early,P1-0049,0.416,2.4038461538461537
7500,north_early,P1-0051,0.416,2.4038461538461537
7500,north_early,P1-0053,0.416,2.4038461538461537
7500,north_early,P1-0056,0.416,2.4038461538461537
7500,north_early,P1-0059,0.416,2.4038461538461537
7500,north_early,P1-0060,0.416,2.4038461538461537
7500,north_early,P1-0063,0.416,2.4038461538461537
7500,north_early,P1-0064,0.416,2.4038461538461537
7500,north_early,P1-0069,0.416,2.4038461538461537
7500,north_early,P1-0071,0.416,2.4038461538461537
7500,north_early,P1-0073,0.416,2.4038461538461537
7500,north_early,P1-0081,0.416,2.4038461538461537
7500,north_early,P1-0082,0.416,2.4038461538461537
7500,north_early,P1-0099,0.416,2.4038461538461537
7500,north_early,P1-0101,0.416,2.4038461538461537
7500,north_early,P1-0102,0.416,2.4038461538461537
7500,north_early,P1-0106,0.416,2.4038461538461537
7500,north_early,P1-0110,0.416,2.4038461538461537
7500,north_early,P1-0111,0.416,2.4038461538461537
7500,north_early,P1-0115,0.416,2.4038461538461537
7500,north_early,P1-0116,0.416,2.4038461538461537
7500,north_early,P1-0117,0.416,2.4038461538461537
7500,north_early,P1-0118,0.416,2.4038461538461537
7500,north_early,P1-0119,0.416,2.4038461538461537
7500,north_early,P1-0121,0.416,2.4038461538461537
7500,north_early,P1-0122,0.416,2.4038461538461537
7500,north_early,P1-0125,0.416,2.4038461538461537
7500,north_early,P1-0131,0.416,2.4038461538461537
7500,north_early,P1-0132,0.416,2.4038461538461537
7500,north_early,P1-0133,0.416,2.4038461538461537
7500,north_early,P1-0134,0.416,2.4038461538461537
7500,north_early,P1-0141,0.416,2.4038461538461537
7500,north_early,P1-0144,0.416,2.4038461538461537
7500,north_early,P1-0146,0.416,2.4038461538461537
7500,north_early,P1-0147,0.416,2.4038461538461537
7500,north_early,P1-0150,0.416,2.4038461538461537
7500,north_early,P1-0152,0.416,2.4038461538461537
7500,north_early,P1-0153,0.416,2.4038461538461537
7500,north_early,P1-0155,0.416,2.4038461538461537
7500,north_early,P1-0157,0.416,2.4038461538461537
7500,north_early,P1-0158,0.416,2.4038461538461537
7500,north_early,P1-0161,0.416,2.4038461538461537
7500,north_early,P1-0165,0.416,2.4038461538461537
7500,north_early,P1-0166,0.416,2.4038461538461537
7500,north_early,P1-0167,0.416,2.4038461538461537
7500,north_early,P1-0168,0.416,2.4038461538461537
7500,north_early,P1-0170,0.416,2.4038461538461537
7500,north_early,P1-0172,0.416,2.4038461538461537
7500,north_early,P1-0173,0.416,2.4038461538461537
7500,north_early,P1-0175,0.416,2.4038461538461537
7500,north_early,P1-0177,0.416,2.4038461538461537
7500,north_early,P1-0180,0.416,2.4038461538461537
7500,north_early,P1-0181,0.416,2.4038461538461537
7500,north_early,P1-0182,0.416,2.4038461538461537
7500,north_early,P1-0184,0.416,2.4038461538461537
7500,north_early,P1-0189,0.416,2.4038461538461537
7500,north_early,P1-0192,0.416,2.4038461538461537
7500,north_early,P1-0195,0.416,2.4038461538461537
7500,north_early,P1-0201,0.416,2.4038461538461537
7500,north_early,P1-0206,0.416,2.4038461538461537
7500,north_early,P1-0209,0.416,2.4038461538461537
7500,north_early,P1-0211,0.416,2.4038461538461537
7500,north_early,P1-0214,0.416,2.4038461538461537
7500,north_early,P1-0216,0.416,2.4038461538461537
7500,north_early,P1-0217,0.416,2.4038461538461537
7500,north_early,P1-0224,0.416,2.4038461538461537
7500,north_early,P1-0227,0.416,2.4038461538461537
7500,north_early,P1-0230,0.416,2.4038461538461537
7500,north_early,P1-0231,0.416,2.4038461538461537
7500,north_early,P1-0232,0.416,2.4038461538461537
7500,north_early,P1-0233,0.416,2.4038461538461537
7500,north_early,P1-0235,0.416,2.4038461538461537
7500,north_early,P1-0239,0.416,2.4038461538461537
7500,north_early,P1-0243,0.416,2.4038461538461537
7500,north_early,P1-0244,0.416,2.4038461538461537
7500,north_early,P1-0248,0.416,2.4038461538461537
7500,north_early,P1-0251,0.416,2.4038461538461537
7500,north_early,P1-0253,0.416,2.4038461538461537
7500,north_early,P1-0255,0.416,2.4038461538461537
7500,north_early,P1-0256,0.416,2.4038461538461537
7500,north_early,P1-0257,0.416,2.4038461538461537
7500,north_early,P1-0258,0.416,2.4038461538461537
7500,north_early,P1-0261,0.416,2.4038461538461537
7500,north_early,P1-0264,0.416,2.4038461538461537
7500,north_early,P1-0268,0.416,2.4038461538461537
7500,north_early,P1-0270,0.416,2.4038461538461537
7500,north_early,P1-0272,0.416,2.4038461538461537
7500,north_early,P1-0273,0.416,2.4038461538461537
7500,north_early,P1-0274,0.416,2.4038461538461537
7500,north_early,P1-0280,0.416,2.4038461538461537
7500,north_early,P1-0281,0.416,2.4038461538461537
7500,north_early,P1-0286,0.416,2.4038461538461537
7500,north_early,P1-0287,0.416,2.4038461538461537
7500,north_early,P1-0291,0.416,2.4038461538461537
7500,north_early,P1-0292,0.416,2.4038461538461537
7500,north_early,P1-0293,0.416,2.4038461538461537
7500,north_early,P1-0299,0.416,2.4038461538461537
7500,north_early,P1-0301,0.416,2.4038461538461537
7500,north_early,P1-0302,0.416,2.4038461538461537
7500,north_early,P1-0306,0.416,2.4038461538461537
7500,north_early,P1-0307,0.416,2.4038461538461537
7500,north_early,P1-0308,0.416,2.4038461538461537
7500,north_early,P1-0311,0.416,2.4038461538461537
7500,north_early,P1-0312,0.416,2.4038461538461537
7500,north_early,P1-0315,0.416,2.4038461538461537
7500,north_early,P1-0316,0.416,2.4038461538461537
7500,north_early,P1-0317,0.416,2.4038461538461537
7500,north_early,P1-0319,0.416,2.4038461538461537
7500,north_early,P1-0323,0.416,2.4038461538461537
7500,north_early,P1-0325,0.416,2.4038461538461537
7500,north_early,P1-0326,0.416,2.4038461538461537
7500,north_early,P1-0327,0.416,2.4038461538461537
7500,north_early,P1-0329,0.416,2.4038461538461537
7500,north_early,P1-0330,0.416,2.4038461538461537
7500,north_early,P1-0331,0.416,2.4038461538461537
7500,north_early,P1-0332,0.416,2.4038461538461537
7500,north_early,P1-0333,0.416,2.4038461538461537
7500,north_early,P1-0335,0.416,2.4038461538461537
7500,north_early,P1-0336,0.416,2.4038461538461537
7500,north_early,P1-0343,0.416,2.4038461538461537
7500,north_early,P1-0348,0.416,2.4038461538461537
7500,north_early,P1-0353,0.416,2.4038461538461537
7500,north_early,P1-0354,0.416,2.4038461538461537
7500,north_early,P1-0358,0.416,2.4038461538461537
7500,north_early,P1-0361,0.416,2.4038461538461537
7500,north_early,P1-0363,0.416,2.4038461538461537
7500,north_early,P1-0364,0.416,2.4038461538461537
7500,north_early,P1-0366,0.416,2.4038461538461537
7500,north_early,P1-0368,0.416,2.4038461538461537
7500,north_early,P1-0370,0.416,2.4038461538461537
7500,north_early,P1-0371,0.416,2.4038461538461537
7500,north_early,P1-0373,0.416,2.4038461538461537
7500,north_early,P1-0376,0.416,2.4038461538461537
